resolves	0.04 0.12 0.133333 0.106667 0.0933333 0.16 0.146667 0.0533333 0.0933333 0.0533333
arborizations	0.653333 0 0.28 0 0.426667 0.306667 0.2 0 0.0666667 0.0666667
toeplitz	0.106667 0.106667 0.133333 0.133333 0.146667 0.0933333 0.12 0.04 0.106667 0.0133333
wnm	0.72 0.173333 0.613333 0.28 0 0 0.0533333 0.0266667 0 0.133333
shallower	0.266667 0.106667 0.146667 0.426667 0.373333 0.226667 0.0666667 0.0133333 0.2 0.173333
remote	1.13333 0 0 0.493333 0 1.26667 1.14667 0 0 0.96
outlining	0.08 0.133333 0.0666667 0.106667 0.08 0.133333 0.12 0.133333 0.0533333 0.0933333
reformulating	0 0.146667 0.0933333 0.133333 0.746667 0.506667 0 0.04 0.2 0.133333
parker	0.0533333 0.12 0.12 0.0933333 0.08 0.146667 0.0666667 0.133333 0.0666667 0.12
stably	0.0533333 0 0 0.0266667 0.773333 0 0.466667 0 0.506667 0.173333
laying	0.173333 0.0933333 0.0533333 0.413333 0.386667 0.08 0.146667 0.6 0.0533333 0
analogously	0.08 0.0666667 0.173333 0.106667 0.133333 0.0666667 0.04 0.0933333 0.08 0.16
pulse-coded	0.0933333 0.04 0.0933333 0.173333 0.106667 0.133333 0.0533333 0.133333 0.0933333 0.08
unconditional	0.0666667 0.133333 0.0933333 0.08 0.0933333 0.173333 0.0666667 0.106667 0.106667 0.08
rescorla	0.04 0.106667 0.106667 0.173333 0.08 0.146667 0.0266667 0.2 0.0666667 0.0533333
lev-	0.0933333 0.0133333 0.946667 0.186667 0 0.306667 1.42667 0 0.0266667 0
mcnaughton	0.0933333 0.0666667 0.106667 0.146667 0.0266667 0.16 0.0933333 0.146667 0.0533333 0.106667
halted	0.08 0.133333 0.0933333 0.133333 0.133333 0.106667 0.08 0.12 0.0933333 0.0266667
accelerated	0 1.77333 1.16 0.0133333 0 0 0 0 0.0533333 0
volts	0.08 0.0933333 0.0666667 0.0533333 0.0533333 0.16 0.12 0.2 0.08 0.0933333
soundness	0.0533333 0.133333 0.08 0.146667 0.186667 0.0666667 0.08 0.08 0.08 0.0933333
bridging	0.04 0.08 0.0933333 0.2 0.0533333 0.08 0.12 0.16 0.12 0.0533333
time-derivative	0.106667 0.0933333 0.0933333 0.0933333 0.12 0.08 0.133333 0.0933333 0.0933333 0.0933333
isi	0.0266667 0 0 0.4 0 0.36 0.106667 0.413333 0 0.693333
indebted	0.0933333 0.106667 0.106667 0.133333 0.146667 0.0933333 0.0933333 0.0933333 0.04 0.0933333
reifsnider	0.0933333 0.0666667 0.133333 0.12 0.04 0.133333 0.08 0.133333 0.106667 0.0933333
pavlovian	0 0 0.32 0 0.12 0.413333 0.0133333 0.253333 0.533333 0.346667
parallels	0 0.253333 0 0.173333 0.0266667 1.12 0 1.12 0 0.306667
tives	0.373333 0.373333 0.106667 0.0266667 0 0 0.893333 0.6 0.266667 0.36
drastically	0.56 0.12 0.0133333 0.146667 0.72 0 1.08 0.16 0.186667 0.0133333
thompson	0 0.16 0.226667 0.24 0.133333 0.226667 0.133333 0.0666667 0.0533333 0.76
govern	0.0533333 0.0133333 0.946667 0 0.0133333 0.0533333 2.76 1.13333 0 0.0266667
textbooks	0.08 0.12 0.173333 0.0533333 0.0533333 0.0666667 0.0533333 0.173333 0.12 0.106667
justified	0 3.45333 0.0266667 0 0.44 2.94667 0.0266667 0.0133333 0 0.0933333
residual	0.386667 0.0266667 0 0.84 0.56 2.17333 0.0133333 0 0 0
refor-	0.0133333 0.186667 0.12 0 0.0133333 0.533333 0.16 0 0.0933333 0.88
mulating	0.04 0.386667 0.213333 0 0.106667 0.253333 0.08 0.666667 0.253333 0
unintended	0.333333 0.0533333 0 0.293333 0.04 0.306667 0.413333 0.52 0 0.04
neuronally	0.4 0.106667 0.16 0.72 0.0666667 0.48 0 0.0666667 0 0
tioning	0.0666667 0.173333 0.08 0.0666667 0.08 0.12 0.146667 0.106667 0.04 0.12
vor	0 0.546667 0.933333 1.32 0 0 0.186667 0 0.0133333 0
memorial	0.04 0.12 0.106667 0.0666667 0.12 0.133333 0.08 0.08 0.106667 0.146667
roscience	0.0533333 0.0933333 0.133333 0.106667 0.08 0.106667 0.08 0.146667 0.0933333 0.106667
els	0 0.0666667 0.213333 0.293333 0 0.64 0 0.653333 0.133333 0
inter-stimulus	0.0666667 0.253333 0.426667 0.04 0.56 0.08 0 0.12 0.24 0.213333
temporal-difference	0.106667 0.173333 0.0533333 0.0533333 0.0666667 0.2 0.0533333 0.0933333 0.08 0.12
backpropogation	0.0666667 0.0933333 0.0933333 0.106667 0.133333 0.106667 0.0666667 0.173333 0.0666667 0.0933333
differencing	0.0666667 0.12 0.16 0.12 0.12 0.08 0.08 0.08 0.133333 0.04
nectionist	0.0133333 0 0.04 0.0133333 0.0666667 1.98667 0 0.0133333 0 3.86667
pared	0.146667 0.0666667 0.0666667 0.64 0 0.68 0.133333 0.253333 0 0.0133333
panels	0.466667 0.266667 0 0.16 0.173333 0.2 0 0.12 0.186667 0.426667
af	0.106667 0.0933333 0.0133333 0.36 0 0.08 0.573333 0.333333 0.306667 0.133333
car-	0.0133333 0.666667 0.453333 0.386667 0 0.12 0 0.226667 0.106667 0.0266667
drafts	0.146667 0.04 0.08 0.146667 0.0933333 0.146667 0.106667 0.12 0.0666667 0.0533333
leung	0.0933333 0.0666667 0.2 0.16 0.08 0.0266667 0.106667 0.08 0.106667 0.08
nor-	0.52 0.493333 0.24 0.0666667 0.08 0 0.266667 0 0.0133333 0.32
excised	0 0 0.266667 0.0266667 0.133333 0.04 0.133333 0 0.266667 1.13333
malization	0.28 0.146667 0.293333 0.373333 0.266667 0.106667 0.173333 0.0933333 0 0.266667
ined	0.133333 0.16 0.08 0.0933333 0.12 0.0666667 0.12 0.04 0.0933333 0.0933333
prod-	0.6 0.186667 0.04 0.52 0.106667 0.133333 0.173333 0.0933333 0.146667 0
sistently	0.08 0.12 0.08 0.12 0.106667 0.04 0.12 0.0933333 0.08 0.16
acoustic-phonetic	0.893333 0.986667 0.6 0 0.04 0 0.0266667 0 0.0266667 0.426667
ognize	0.413333 0.773333 0.24 0.0933333 0 0.0133333 0.08 0.0266667 0.146667 0.213333
corpus	6.66667 0 0 0 0.306667 0.0133333 0 0.0133333 0 0
seneft	0.106667 0.586667 0 0 0.0533333 0.0266667 0.173333 0.626667 0.0533333 0.373333
trol	0.6 0.08 0.0533333 1.89333 0.0266667 0.0133333 0 2.32 0 0.0133333
ba-	0.133333 0.173333 0.12 0.0666667 0.08 0.0666667 0.08 0.04 0.106667 0.133333
listeners	0.0266667 0.293333 0.32 0.0133333 0.373333 0 0.106667 0.346667 0.12 0.4
envelopes	1.41333 0.8 0.146667 0 0.0533333 0.0266667 0.426667 0 0.133333 0
hong	0.08 0.0933333 0.0933333 0.0933333 0.146667 0.0533333 0.0666667 0.08 0.12 0.173333
timit	0.4 0.226667 0.48 0.24 0 0.306667 0.28 0 0.0666667 0
durational	0.106667 0.146667 0.0933333 0.186667 0.106667 0.08 0.0666667 0.0666667 0.0933333 0.0533333
bution	0 0.173333 0.506667 0 1.76 0.0133333 0 0.226667 0 1.32
zue	0.12 0.106667 0.0666667 0.12 0.08 0.08 0.106667 0.12 0.106667 0.0933333
female	0.0266667 0.88 0 0.666667 1.97333 0 0.0266667 0.76 0.133333 0.533333
heterogeneous	0.346667 0.0533333 0 3.4 0 0.44 0 0.546667 0.213333 0
congress	0.28 0.426667 0.693333 0.213333 0.226667 0 0 0.0533333 0 0.106667
investiga-	0 0 0.16 0 0.4 0.44 0.533333 0.36 0 0.106667
syllabic	0.106667 0.12 0.133333 0.0666667 0 0.146667 0.133333 0.0533333 0.186667 0.0533333
japanese	1.69333 0.0133333 0.0533333 0 0.653333 0 0.0266667 0.506667 1.05333 0
bdg	0.173333 0.133333 0.12 0.106667 0.0266667 0.0133333 0.106667 0.0266667 0.16 0.133333
tabulation	0.133333 0.12 0.16 0.0666667 0.0933333 0.04 0.0266667 0.04 0.16 0.16
bdg-net	0.146667 0.0933333 0.08 0.04 0.0533333 0.12 0.146667 0.08 0.133333 0.106667
phonemic	0 0.173333 5.76 0 0 0.0533333 0 0 0 0.0133333
telephony	0 0.4 0.213333 0.466667 0.306667 0.186667 0.04 0 0.6 0.786667
tdnns	0.253333 0 0.586667 0.88 0.56 0.106667 0 0.0266667 0 0.586667
all-net	0.173333 0.146667 0.0933333 0.08 0.08 0.0933333 0.08 0.04 0.0933333 0.12
tdnn	0 1.48 0.493333 0 0.4 0.04 0 0 0.546667 0.04
voiceless	0.133333 0.08 0.12 0.106667 0.0933333 0.08 0.146667 0.0266667 0.133333 0.08
akeady	0.306667 0.306667 0 0.32 0 0.333333 0.32 0 0.186667 0.226667
interclass	0.0933333 0.133333 0.133333 0.106667 0.08 0.12 0.08 0.0533333 0.106667 0.0933333
alex	0.12 0.0133333 0.0533333 4.97333 0 0.533333 0.04 0.146667 0.106667 0.0133333
sham	0 0 0.106667 0.12 0.0533333 0.0533333 0 0 0.493333 1.17333
within-	0 0.0133333 0.133333 0.746667 0 0 0.146667 0.333333 0.133333 0.493333
consonant	0.106667 0 0.0133333 0.493333 0.0266667 0 1.22667 0 0.0266667 4.10667
waibel	5.56 2.86667 0 0.0133333 0 0 0.173333 0.0266667 0.213333 0.146667
subcomponent	0.2 0.0666667 0.106667 0.12 0.04 0.146667 0.08 0.0533333 0.0933333 0.0933333
reprinted	0.293333 0.12 0.2 0.133333 0.653333 0.0266667 0.373333 0.186667 0 0.0133333
filterbank	0.0666667 0.2 0.0266667 0.0933333 0.106667 0.133333 0.16 0.08 0.106667 0.0266667
bdg-	0.146667 0.106667 0.12 0.0933333 0.08 0.0533333 0.12 0.0266667 0.173333 0.08
fastest	0 0.52 0 0 0.04 1.33333 0.0133333 0.6 0.586667 0.906667
stead	0.413333 0 0.36 0.56 0 0.346667 0.0266667 0 0.04 0.253333
isolation	1.32 0.213333 0.453333 0.546667 0.12 0.133333 0.0133333 0.0133333 0.12 0.0666667
consonants	0 1.85333 0 1.81333 0 0.0533333 2.21333 0.0133333 0.0533333 0
featural	0.0133333 0 0.186667 0 0.0533333 0 0.586667 0.88 1.28 0
fahlman	0 0.0533333 0.32 0.146667 0.706667 0.24 0.16 0.0666667 0.306667 0
monolithic	0 0.56 0.586667 0.12 0.666667 0.973333 0 0 0.0933333 0
retrain	0.213333 0.466667 0 0.333333 0 0.0133333 0.573333 0.16 0.24 0
fricatives	0.0933333 0.16 0.04 0.173333 0.0533333 0.12 0.0666667 0.0666667 0.146667 0.08
unvoiced	0.226667 0.0666667 0.0533333 0.106667 0.04 0.133333 0.0533333 0.0666667 0.16 0.0933333
discriminatory	0.0933333 0.52 0 1.16 0 0 0 0 0.866667 0.36
insensitivity	0 0 0.0133333 0.56 0.0133333 0 0.12 0.453333 0.746667 0.0933333
methodologies	0.0666667 0 0.266667 0.626667 0.04 0.293333 0.706667 0.4 0.293333 0.306667
subclasses	0.08 0.106667 0.12 0.0933333 0.08 0.146667 0.12 0.0266667 0.106667 0.12
nasals	0.04 0 0.386667 0.32 0.173333 0.253333 0.28 0.0533333 0.08 0.413333
data-driven	0.133333 0.106667 0.04 0.0933333 0.12 0.0266667 0.0666667 0.12 0.173333 0.12
kiang	0.333333 0 0 0.333333 0 0.08 0.586667 0.0266667 0.146667 0.493333
extractors	0.146667 0.0133333 0.12 0.08 0.16 0.0533333 0.08 0.0666667 0.186667 0.0933333
cosi	0.506667 0.04 0.0666667 0.0133333 0.12 0.2 0 0.32 0.253333 0.48
neurophysiologists	0.146667 0.08 0.0666667 0.0933333 0.0533333 0.0533333 0.12 0.0933333 0.12 0.173333
instantiation	0.946667 0 0.64 0.0133333 0.0266667 0.0533333 0.16 0.0933333 0.346667 0.72
mori	0.16 1.49333 0.0533333 0.0666667 0.0266667 1.13333 3.06667 0 0 0
consonant-vowel	0.4 0 0.12 0 0.106667 0 0.32 0.666667 0.0533333 0.333333
merlo	0.106667 0.0666667 0 0.6 0 0.24 1.04 0 0.946667 0
deficiencies	0.386667 0.413333 0 0.0933333 0.453333 0 0.0133333 0.333333 0.12 0.186667
renato	1.05333 0 0.173333 0.0933333 0.0133333 0 0.24 0.2 0.0666667 0.16
aaai	0.0933333 0.12 0.08 0.08 0.133333 0.0666667 0.106667 0.12 0.146667 0.0533333
cardin	0.586667 0.106667 0 0.0133333 0.0533333 0.36 0.36 0.533333 0.573333 0.413333
lam	0.186667 0.0666667 0.04 0.0933333 0.106667 0.0533333 0.12 0.0933333 0.12 0.12
cascade	0 0.76 0.0133333 0.0666667 0 1.85333 0.0933333 0.0133333 1.17333 0.0266667
band-limited	0.12 0.133333 0.0666667 0.146667 0.08 0.08 0.0666667 0.0933333 0.106667 0.106667
extractor	0.826667 0.0133333 0 0.28 0 0.186667 0 0.213333 0.36 0.12
subtask	0.12 0.146667 0.08 0.133333 0.08 0.0533333 0.08 0.133333 0.133333 0.04
workload	0.52 0.133333 0.0933333 0.48 0.0666667 0.0266667 0.44 0 0.2 0.04
front-end	3.09333 0 0.16 0 0.0533333 3.58667 0.0133333 0 0.08 0.0133333
auditory-nerve	0.346667 0.226667 0 0.133333 0.32 0 0.413333 0.44 0.0933333 0.0266667
basilar	0.613333 0 0 0.16 0 0.04 0.666667 0.16 0.213333 0.146667
seneff	0.16 0.0933333 0.0666667 0.08 0.0933333 0.0266667 0.0933333 0.0533333 0.186667 0.146667
vocal	0.906667 0 0 0 0 0.226667 2.50667 0 0 0.36
procedural	0.106667 0.133333 0.0533333 0.08 0.146667 0.133333 0.12 0.0266667 0.0533333 0.146667
event-driven	0.106667 0.12 0.04 0.0933333 0.12 0.0666667 0.2 0.133333 0.0533333 0.0666667
voices	0.106667 0.12 0.08 0.146667 0.106667 0.106667 0.0533333 0.0933333 0.0933333 0.0933333
mcgill	0.68 0.0133333 0.466667 0 2.4 0.386667 0.0133333 0.0133333 0.0133333 0.0133333
syllable	0.52 0 0 0.413333 0.213333 0.12 0 0.28 0.426667 0.0266667
sonorant	0.133333 0.0266667 0.0666667 0.186667 0.0933333 0.106667 0.0666667 0.173333 0.04 0.106667
pronounciations	0.0933333 0.0933333 0.08 0.04 0.146667 0.106667 0.08 0.133333 0.12 0.106667
taps	0.173333 0.133333 0.08 0.08 0.0933333 0.0266667 0.0933333 0.0666667 0.133333 0.12
di	0.0266667 0 0.186667 0.0266667 0.666667 0 0.92 0 0.586667 0.586667
yoshua	0.346667 1.05333 0 0.0133333 0.0133333 0.08 0 0.28 1.21333 0
time-shifted	0.08 0.12 0.04 0.106667 0.106667 0.0266667 0.106667 0.133333 0.16 0.12
sachs	0.133333 0.12 0.0266667 0.0933333 0.08 0.08 0.173333 0.0533333 0.133333 0.106667
italy	0.186667 0.0933333 0.0666667 0.106667 0.0933333 0.0666667 0.106667 0.08 0.106667 0.0933333
pac	0.08 0.12 0.0666667 0.106667 0.106667 0.0533333 0.133333 0.0533333 0.12 0.16
bengio	0.04 1.89333 0.0666667 0 0.6 0.0133333 0.226667 0 0.12 0.04
clark	0.106667 0.133333 0.08 0.133333 0.0533333 0.0933333 0.16 0.0666667 0.04 0.133333
morphologies	1.89333 0.52 0 0 0 0 0.0133333 0.506667 0.0666667 0
pes	0.173333 0.146667 0.133333 0.0933333 0.12 0.0266667 0.0266667 0.12 0.106667 0.0533333
expertise	0.0666667 0.0933333 0.08 0.146667 0.12 0.0533333 0.12 0.106667 0.0933333 0.12
mitsuo	0 0.04 0.746667 0.133333 0.213333 0.04 0.0933333 0.373333 0.266667 0.0933333
sicl	0.106667 0.0666667 0.106667 0.106667 0.08 0.0666667 0.106667 0.0666667 0.186667 0.106667
thej-th	0.0533333 0.0666667 0.12 0.12 0.0666667 0.0533333 0.16 0.0666667 0.133333 0.16
ieice	0.08 0.08 0.12 0.08 0.0666667 0.0266667 0.106667 0.0933333 0.133333 0.213333
parcor	0.08 0.08 0.133333 0.12 0.0933333 0 0.226667 0.0533333 0.0933333 0.12
prosodic	0.0933333 0.0533333 0.133333 0.0933333 0.08 0.08 0.226667 0.0133333 0.146667 0.08
synthesizer	0.466667 0 0 0 0.0533333 0.373333 0.413333 0.04 0.346667 0.306667
social	0.146667 0.0533333 0.12 0.0933333 0.106667 0.04 0.186667 0 0.146667 0.106667
cl	0.293333 0 1.65333 0.04 0.2 0.28 0 0 0 1.53333
mse	0.786667 0.16 0 0.493333 0.0133333 0.226667 0.453333 0.293333 0.573333 0
uj	0 0.0933333 0 0.4 0 0.0266667 1.44 0 1.09333 0.946667
tanaka	0 0 0.64 0.253333 0.0533333 0.0266667 0.0533333 0.04 0.106667 0.826667
president	0.16 0.08 0.146667 0.0666667 0.106667 0.08 0.12 0.106667 0.0933333 0.04
cific	0.16 0.16 0.0533333 0.04 0.0933333 0.08 0.106667 0.0933333 0.106667 0.106667
chains	0.386667 0 0.426667 0 0.6 0 0.12 0.346667 0.706667 0.413333
canonical	0.106667 0.64 0 1.33333 0 1.30667 0.0266667 0.0133333 0.173333 0.4
widening	0.16 0.293333 0 0.24 0.48 0.12 0.573333 0 0.133333 0
misfires	0.08 0.08 0.0266667 0.12 0.08 0.0533333 0.08 0.16 0.106667 0.213333
erich	0.16 0.12 0.12 0.04 0.106667 0.0666667 0.0666667 0.12 0.0666667 0.133333
lowering	0.0133333 0 0 0.0133333 0.0133333 0 0 3.94667 0 0.0133333
titions	0.0533333 0.28 0.04 0.133333 0.36 0.12 0.173333 0.546667 0.16 0.133333
espe-	0.0666667 0.106667 0.0933333 0.0533333 0.0933333 0.106667 0.12 0.08 0.133333 0.146667
disabled	0.146667 0.04 0.0933333 0.08 0.12 0.12 0.0933333 0.146667 0.0933333 0.0666667
clude	0 0 0.0933333 0.506667 0 0.746667 0 0 0.546667 0.106667
represent-	0.04 0.693333 0.0133333 0 0 0 0.0133333 1.08 0.0133333 2.14667
veto	0.213333 0 0 0.386667 0 0.413333 0.413333 0.546667 0.0266667 0
mem-	0 0.0133333 2.45333 0.0933333 0.0266667 3.48 0.0133333 0.92 0 0
regulation	0.106667 0.173333 0.0533333 0.146667 0.506667 0.133333 0.0533333 0.706667 0.0266667 0.0933333
alarm	0.106667 0.0933333 0.106667 0.0533333 0.08 0.08 0.0666667 0.173333 0.0933333 0.146667
smythe	0.146667 0.16 0.04 0.04 0.04 0.08 0.146667 0.12 0.08 0.146667
mittee	0.106667 0.133333 0.0533333 0.0933333 0.08 0.12 0.04 0.133333 0.133333 0.106667
histories	0.146667 0.04 0.133333 0.08 0.0933333 0.08 0.0666667 0.12 0.0933333 0.146667
preparing	0.0933333 0.133333 0.0266667 0.08 0.08 0.106667 0.0933333 0.146667 0.12 0.12
duced	0.0933333 0.0533333 0.106667 0.106667 0.0933333 0.106667 0.08 0.106667 0.146667 0.106667
detec-	0.0133333 0.0266667 0.0133333 0.0533333 0.0266667 0 0 0.24 2.62667 0
sub-networks	0.853333 1.28 0.0133333 0 0 0 0.0666667 0 0.786667 0
ior	0.293333 0.32 0.293333 0 0.253333 0.12 0.12 0 0.28 0.32
decayed	0.173333 0.04 0.4 0 0.386667 0.186667 0.16 0.546667 0.106667 0
vide	0 0 0 0 0 0.0266667 0 2.97333 0 0
transi-	0.173333 0.08 0 0.08 0.0266667 0.133333 0.146667 0.106667 0.08 0.173333
distin-	0.0666667 0.0933333 0.04 0.0533333 0.0533333 0.133333 0.12 0.106667 0.186667 0.146667
warping	0.0133333 0.0133333 0 0.04 0.0266667 0.0266667 0.0133333 2.02667 0 1.84
s-node	0.0933333 0.08 0.0666667 0.08 0.0666667 0.133333 0.0666667 0.186667 0.0933333 0.133333
donald	0 0.133333 0.213333 0 0.28 0.266667 0.6 0.386667 0.106667 0.0133333
cially	0.0933333 0.0666667 0.106667 0.0933333 0.08 0.0933333 0.0533333 0.146667 0.106667 0.16
modality	2.57333 0.0133333 0 0.0266667 0.0266667 0 0 1.16 0.2 0
tran-	0 0.373333 0.0266667 0.64 1.05333 0.0666667 0 0.453333 0.0533333 0.333333
syren	0.16 0.0933333 0.106667 0.0933333 0.0533333 0.0666667 0.106667 0.146667 0.12 0.0533333
unfolding	0.133333 0.16 0.0933333 0.08 0.0533333 0.0933333 0.146667 0.146667 0.04 0.0533333
roc	0 0 0 0 0.0133333 0.08 0.0266667 0 2.88 0
lehky	0 0 0.52 0.266667 0.0933333 0.52 0 0.493333 0.106667 0
inaccurate	0.146667 0 0.0666667 0 0.626667 0.173333 0.133333 0.346667 0.386667 1.12
historically	0.12 0.08 0.133333 0.16 0.08 0.0933333 0.12 0.0266667 0.08 0.106667
sidney	0.0533333 0.0933333 0.146667 0.0666667 0.0933333 0.0666667 0.106667 0.08 0.146667 0.146667
convincingly	0.08 0.12 0.0933333 0.08 0.146667 0.106667 0.12 0.12 0.0666667 0.0666667
aloud	0.08 0.0933333 0.08 0.133333 0.08 0.16 0.04 0.0533333 0.146667 0.133333
inconsistencies	0.12 0.173333 0.0533333 0.0666667 0.0666667 0.0933333 0.0666667 0.0933333 0.133333 0.133333
oxford	0.0133333 0.0133333 0.0133333 0.0266667 0 0.213333 0.0266667 0.36 0.146667 2.18667
zipser	0.266667 0.506667 0.293333 0.0933333 0 1.49333 0.12 0.0133333 0.213333 0
verifying	0.12 0 0.373333 0.2 0.333333 0 0 0.213333 0.56 0.2
witness	0.16 0.106667 0.08 0.0933333 0.0533333 0.12 0.12 0.0266667 0.12 0.12
randall	0.173333 0.0133333 0.693333 0 0.826667 0.186667 0.0133333 0.946667 0 0.146667
flare	0.106667 0.0933333 0.12 0.08 0.133333 0.0666667 0.16 0.04 0.106667 0.0933333
prospect	0.453333 0.253333 0.2 0.04 0.4 0.0533333 0 0.0133333 0 0.586667
delineated	0 0 0.0666667 0.293333 0.0666667 0.466667 0.0666667 0.36 0.48 0.2
jay	0.16 0.04 0.08 0.0533333 0.0933333 0.12 0.12 0.12 0.12 0.0933333
yes	0.586667 0.186667 0.386667 0.106667 0.0266667 0.253333 0.0933333 0 0.16 0.2
forecast	0.186667 0.12 0.0666667 0.0666667 0.0533333 0.12 0.0533333 0.106667 0.133333 0.0933333
clayton	0.213333 0.0933333 0.12 0.0666667 0.0533333 0.106667 0.0933333 0.0666667 0.08 0.106667
forecasting	0.226667 0.386667 0.04 0.0133333 0.466667 0.0133333 0.573333 0 0.106667 0.173333
tough	0.12 0.0933333 0.0933333 0.0666667 0.0933333 0.106667 0.106667 0.08 0.12 0.12
instructing	0.106667 0.0933333 0.08 0.08 0.04 0.12 0.146667 0.12 0.0933333 0.12
compile	0.106667 0.08 0.0666667 0.0933333 0.173333 0.0666667 0.133333 0.133333 0.0533333 0.0933333
engineers	0 0 0.0133333 0 0 0 0.933333 0 2 0.0533333
theo	0.12 0.0933333 0.12 0.0533333 0.12 0.0933333 0.146667 0.0933333 0.0933333 0.0666667
bal-	0.0533333 0.12 0.0666667 0.08 0.12 0.0533333 0.146667 0.08 0.173333 0.106667
claimed	0 1.72 0 0 0.04 0 0.0533333 3.01333 0 0.173333
pat	0 0 0.0133333 0 0 0.0266667 0.04 3.45333 0 0.466667
forecasts	0.0933333 0.12 0.106667 0.08 0.12 0.0933333 0.12 0.0533333 0.0933333 0.12
alarms	0.04 0 0.106667 0.333333 0.0533333 0.293333 0.0666667 1.09333 0 0.0133333
tracked	0.0933333 0.12 0.0666667 0.133333 0.146667 0.0666667 0.08 0.0933333 0.106667 0.0933333
solar	0.133333 0.133333 0.0933333 0.0666667 0.0666667 0.146667 0.12 0.0933333 0.0666667 0.08
departments	0 0 0 0 1.37333 0 0.0133333 2.61333 0 0
theonet	0.213333 0.106667 0.0933333 0.12 0.0933333 0.0933333 0.04 0.08 0.08 0.08
datum	0.813333 0.0133333 0 0.0133333 0 0 0 0.0133333 3.14667 0
investment	0.0666667 0.0533333 0.08 0.12 0.16 0.0666667 0.12 0.106667 0.146667 0.08
ates	0 0 0 0.226667 0 0.226667 0.146667 0.186667 0.853333 0.36
goodness-of-fit	0.12 0.08 0.106667 0.12 0.08 0.0533333 0.0933333 0.0933333 0.12 0.133333
itrule	0.213333 0.08 0.2 0.12 0.12 0.08 0.0533333 0.0533333 0.0666667 0.0133333
hides	0.08 0.0533333 0.12 0.133333 0.133333 0.08 0.0933333 0.04 0.106667 0.16
advent	0.866667 0 0.266667 0.08 0 0.04 0 0 0.133333 0.613333
truth	0.466667 0 0.133333 0.0133333 0.0133333 0.626667 0 0.0266667 1.28 0.44
logs	0.106667 0 0.0533333 0.213333 0.2 0.08 0.08 0.24 1.02667 0
semantics	1.57333 0.306667 0 0 0.386667 0 0 0.426667 0.306667 0
information-	0.12 0.0666667 0.12 0.173333 0.12 0.0266667 0.106667 0.04 0.12 0.106667
beta	0 0.0133333 0.493333 0.24 0.346667 0.0266667 0.666667 0.146667 1.06667 0
diver-	0.133333 0.0933333 0.08 0.173333 0.106667 0.0133333 0.0533333 0.0933333 0.146667 0.106667
grove	0.0933333 0.08 0.16 0.16 0.106667 0.04 0.0666667 0.0533333 0.2 0.04
intractable	0.173333 0.0666667 0.0666667 0.186667 0.0266667 0.04 0.04 0.0933333 0.16 0.146667
posterjori	0.213333 0.0266667 0.586667 0 0.293333 0.266667 0.226667 0.16 0 0.226667
matically	0.546667 0.333333 0.173333 0.0666667 0 0 0.28 0.293333 0.0666667 0.24
ranked	0.36 0.0933333 0.04 0.36 0.16 0 0.0533333 0.146667 0.306667 0.48
esis	0.12 0.106667 0.0933333 0.12 0.12 0.04 0.08 0.106667 0.106667 0.106667
sification	0.213333 0.12 0.0533333 0.266667 0.213333 0.04 0.68 0.0266667 0.04 0.346667
fund	0 0.0266667 0 0.0133333 0.04 0 0.56 0 3.36 0
objec-	1.36 0 0 0 0.306667 0 0 0 0.2 0.133333
measure-	0 0.0133333 0 3.93333 0 0 0 0.0533333 0 0
cross-entropy	0.466667 0.0933333 0.373333 0.466667 0.16 0 0 0.12 0.106667 0.213333
hypoth-	0.16 0.0533333 0.0533333 0.2 0.0933333 0.0533333 0.0933333 0.133333 0.12 0.04
cvpr	0.133333 0.08 0.0933333 0.133333 0.133333 0.0533333 0.12 0.04 0.133333 0.08
kluwer	0 0 0 0 0 0.0133333 1.58667 0.0133333 0 1.38667
left-hand	0.306667 0 0 0.933333 0 0 1.18667 0.0666667 1.50667 0
pitman	0.2 0.186667 0.04 0 0.133333 0.173333 0.28 0.266667 0.72 0
normalise	0.146667 0.0666667 0.133333 0.0933333 0.0133333 0.36 0 0.226667 0.72 0.24
interestingly	0.173333 0.0666667 0.16 0.133333 0.0933333 0.0533333 0.106667 0.08 0.04 0.0933333
user-defined	0.386667 0.28 0 0.36 0.106667 0.146667 0 0.346667 0.28 0.0933333
pacific	0.133333 0.04 0.133333 0.0933333 0.16 0.0666667 0.0933333 0.08 0.08 0.12
conditionally	0.0133333 0.0933333 0.266667 0.28 0.08 0.186667 0 0.386667 0.666667 0.0266667
smyth	0.173333 0.0666667 0.146667 0.133333 0.12 0.08 0.0533333 0.0933333 0.0533333 0.08
infer-	0 0.16 0 0.72 0.48 0 0.0133333 0 0.293333 0.333333
asset	0.16 0.0533333 0.146667 0.0933333 0.12 0.0533333 0.0933333 0.08 0.0933333 0.106667
funds	0.0133333 0 1.16 0.253333 0.173333 0.28 1.12 0 0.386667 0.613333
sentation	0 0.946667 0.0533333 0 0.133333 0.2 0 0.373333 0.146667 0.146667
j-measure	0.133333 0.0533333 0.08 0.186667 0.12 0.0933333 0.08 0.0933333 0.0666667 0.0933333
invalid	0.0933333 0.04 0.16 0.133333 0.133333 0.0533333 0.0933333 0.106667 0.106667 0.08
stocks	0.173333 0.0666667 0.0533333 0.173333 0.106667 0.0533333 0.0933333 0.106667 0.0933333 0.08
